orf_id	ensembl_transcript_id	ensembl_protein_id	ensembl_gene_id	symbol
4465	ENST00000225441.11	ENSP00000225441.7	ENSG00000108309.13	RUNDC3A
4467	ENST00000541212.5	ENSP00000440485.1	ENSG00000110801.13	PSMD9
4468	ENST00000360348.6	ENSP00000353504.2	ENSG00000079102.16	RUNX1T1
4469	ENST00000344770.6	ENSP00000342143.2	ENSG00000174827.13	PDZK1
4470	ENST00000352035.6	ENSP00000253792.2	ENSG00000131473.16	ACLY
4471	ENST00000438747.6	ENSP00000388464.2	ENSG00000130305.16	NSUN5
4472	ENST00000291386.3	ENSP00000291386.3	ENSG00000160075.11	SSU72
4473	ENST00000381401.10	ENSP00000370808.5	ENSG00000169100.13	SLC25A6
4474	ENST00000368947.8	ENSP00000357943.4	ENSG00000143412.9	ANXA9
4475	ENST00000354665.8	ENSP00000346692.4	ENSG00000101191.16	DIDO1
4476	ENST00000368547.3	ENSP00000357535.3	ENSG00000127884.4	ECHS1
4477	ENST00000335895.12	ENSP00000338516.8	ENSG00000145741.15	BTF3
4478	ENST00000262646.11	ENSP00000262646.7	ENSG00000104388.14	RAB2A
4479	ENST00000300738.9	ENSP00000300738.5	ENSG00000167325.14	RRM1
4480	ENST00000370558.8	ENSP00000473267.1	ENSG00000097033.14	SH3GLB1
4481	ENST00000029410.9	ENSP00000029410.5	ENSG00000027847.13	B4GALT7
4482	ENST00000394588.3	ENSP00000378089.3	ENSG00000197696.9	NMB
4483	ENST00000370854.7	ENSP00000359891.3	ENSG00000171307.18	ZDHHC16
4484	ENST00000366548.7	ENSP00000355506.3	ENSG00000174371.16	EXO1
4485	ENST00000230901.9	ENSP00000230901.5	ENSG00000112983.17	BRD8
4486	ENST00000409074.6	ENSP00000386485.2	ENSG00000256053.7	APOPT1
4488	ENST00000354185.8	ENSP00000346120.4	ENSG00000165732.12	DDX21
4489	ENST00000378567.7	ENSP00000367830.3	ENSG00000067606.16	PRKCZ
4490	ENST00000326621.9	ENSP00000318684.5	ENSG00000019102.11	VSIG2
4491	ENST00000216252.3	ENSP00000216252.3	ENSG00000100410.7	PHF5A
4493	ENST00000223369.2	ENSP00000223369.2	ENSG00000106636.7	YKT6
4494	ENST00000398226.7	ENSP00000381282.3	ENSG00000131871.14	SELENOS
4496	ENST00000487078.5	ENSP00000433830.1	ENSG00000084693.15	AGBL5
4497	ENST00000338702.3	ENSP00000340684.3	ENSG00000189221.9	MAOA
4498	ENST00000258739.8	ENSP00000258739.4	ENSG00000136240.9	KDELR2
4499	ENST00000300249.9	ENSP00000300249.4	ENSG00000166974.12	MAPRE2
4501	ENST00000302506.7	ENSP00000303706.3	ENSG00000164045.11	CDC25A
4503	ENST00000247452.3	ENSP00000354660.2	ENSG00000046774.9	MAGEC2
4504	ENST00000359299.7	ENSP00000352248.3	ENSG00000109511.11	ANXA10
4506	ENST00000343267.7	ENSP00000345179.3	ENSG00000189058.8	APOD
4508	ENST00000268668.10	ENSP00000268668.6	ENSG00000140990.14	NDUFB10
4510	ENST00000274311.2	ENSP00000274311.2	ENSG00000152684.10	PELO
4511	ENST00000227214.10	ENSP00000227214.6	ENSG00000021300.13	PLEKHB1
4513	ENST00000281031.4	ENSP00000281031.4	ENSG00000151366.12	NDUFC2
4514	ENST00000336334.7	ENSP00000337733.2	ENSG00000167754.12	KLK5
4515	ENST00000642017.1	ENSP00000493302.1	ENSG00000108439.10	PNPO
4516	ENST00000282570.3	ENSP00000282570.3	ENSG00000087338.4	GMCL1
4518	ENST00000199389.10	ENSP00000199389.6	ENSG00000086232.12	EIF2AK1
4519	ENST00000313597.9	ENSP00000315925.5	ENSG00000144591.18	GMPPA
4520	ENST00000301738.8	ENSP00000301738.4	ENSG00000167977.8	KCTD5
4522	ENST00000306376.9	ENSP00000306894.5	ENSG00000244405.7	ETV5
4523	ENST00000300035.8	ENSP00000300035.4	ENSG00000166803.11	PCLAF
4523	ENST00000635511.1	ENSP00000489519.1	ENSG00000259316.10	AC087632.1
4526	ENST00000263246.7	ENSP00000263246.3	ENSG00000100266.18	PACSIN2
4528	ENST00000337979.8	ENSP00000338562.4	ENSG00000166900.16	STX3
4529	ENST00000307363.9	ENSP00000306920.4	ENSG00000170266.15	GLB1
4532	ENST00000567835.5	ENSP00000456794.1	ENSG00000205336.11	ADGRG1
4533	ENST00000276689.7	ENSP00000276689.3	ENSG00000147684.7	NDUFB9
4534	ENST00000372447.7	ENSP00000361524.3	ENSG00000136819.15	C9orf78
4535	ENST00000606812.5	ENSP00000475676.1	ENSG00000147144.12	CCDC120
4538	ENST00000235332.5	ENSP00000235332.4	ENSG00000116691.10	MIIP
4539	ENST00000375765.4	ENSP00000364919.3	ENSG00000165023.6	DIRAS2
4540	ENST00000358164.9	ENSP00000350886.5	ENSG00000005844.17	ITGAL
4543	ENST00000399448.5	ENSP00000382376.1	ENSG00000111679.16	PTPN6
4544	ENST00000595090.5	ENSP00000473172.1	ENSG00000183207.13	RUVBL2
4546	ENST00000322764.9	ENSP00000324422.5	ENSG00000159840.15	ZYX
4548	ENST00000341333.9	ENSP00000340969.5	ENSG00000164081.12	TEX264
4549	ENST00000317968.8	ENSP00000321746.4	ENSG00000163110.14	PDLIM5
4551	ENST00000450554.6	ENSP00000388475.1	ENSG00000063244.12	U2AF2
4552	ENST00000338272.8	ENSP00000342148.7	ENSG00000215717.5	TMEM167B
4554	ENST00000373166.7	ENSP00000362261.3	ENSG00000054116.11	TRAPPC3
4556	ENST00000252854.8	ENSP00000252854.4	ENSG00000130558.19	OLFM1
4557	ENST00000311806.7	ENSP00000311713.3	ENSG00000172939.8	OXSR1
4558	ENST00000254066.9	ENSP00000254066.5	ENSG00000131759.17	RARA
4560	ENST00000309212.10	ENSP00000307887.6	ENSG00000162576.16	MXRA8
4561	ENST00000616065.4	ENSP00000483505.1	ENSG00000241839.9	PLEKHO2
4562	ENST00000409020.5	ENSP00000386394.1	ENSG00000196290.14	NIF3L1
4564	ENST00000331837.5	ENSP00000332643.4	ENSG00000182636.5	NDN
4566	ENST00000359426.6	ENSP00000352398.6	ENSG00000156515.21	HK1
4568	ENST00000354105.9	ENSP00000326411.6	ENSG00000095485.17	CWF19L1
4569	ENST00000370220.1	ENSP00000359240.1	ENSG00000107816.17	LZTS2
4570	ENST00000326932.8	ENSP00000314910.4	ENSG00000050165.17	DKK3
4571	ENST00000320954.10	ENSP00000323696.5	ENSG00000170275.14	CRTAP
4573	ENST00000377604.7	ENSP00000366829.3	ENSG00000182872.15	RBM10
4575	ENST00000618156.4	ENSP00000484580.1	ENSG00000184203.7	PPP1R2
4576	ENST00000317582.9	ENSP00000318883.5	ENSG00000099968.17	BCL2L13
4577	ENST00000254351.8	ENSP00000254351.4	ENSG00000115884.10	SDC1
4579	ENST00000261191.11	ENSP00000261191.7	ENSG00000064102.14	INTS13
4580	ENST00000439238.3	ENSP00000413190.3	ENSG00000108961.13	RANGRF
4582	ENST00000332499.3	ENSP00000328773.2	ENSG00000186834.3	HEXIM1
4584	ENST00000440279.7	ENSP00000403268.2	ENSG00000112514.15	CUTA
4586	ENST00000392246.6	ENSP00000376077.2	ENSG00000116030.16	SUMO1
4588	ENST00000358387.8	ENSP00000351157.4	ENSG00000113621.14	TXNDC15
4589	ENST00000314355.6	ENSP00000364976.3	ENSG00000123975.4	CKS2
4591	ENST00000345807.6	ENSP00000310812.4	ENSG00000175416.12	CLTB
4592	ENST00000263634.7	ENSP00000263634.2	ENSG00000115239.21	ASB3
4594	ENST00000456170.5	ENSP00000390710.1	ENSG00000117419.14	ERI3
4595	ENST00000295766.9	ENSP00000439020.2	ENSG00000167552.13	TUBA1A
4596	ENST00000333868.9	ENSP00000330237.5	ENSG00000132906.17	CASP9
4597	ENST00000357137.8	ENSP00000349658.4	ENSG00000196236.12	XPNPEP3
4598	ENST00000591287.5	ENSP00000464917.1	ENSG00000101489.19	CELF4
4600	ENST00000367595.3	ENSP00000356567.3	ENSG00000230124.6	ACBD6
4602	ENST00000216121.11	ENSP00000216121.7	ENSG00000184117.11	NIPSNAP1
4604	ENST00000533144.1	ENSP00000431155.1	ENSG00000151364.16	KCTD14
4605	ENST00000344337.10	ENSP00000343701.6	ENSG00000114030.12	KPNA1
4610	ENST00000350766.7	ENSP00000265961.5	ENSG00000119487.16	MAPKAP1
4611	ENST00000306645.9	ENSP00000307765.5	ENSG00000178927.17	C17orf62
4613	ENST00000377843.6	ENSP00000367074.2	ENSG00000113712.17	CSNK1A1
4615	ENST00000261819.7	ENSP00000261819.3	ENSG00000089053.12	ANAPC5
4616	ENST00000402301.5	ENSP00000384361.1	ENSG00000103275.19	UBE2I
4619	ENST00000338034.8	ENSP00000337445.4	ENSG00000006744.18	ELAC2
4621	ENST00000222307.8	ENSP00000222307.3	ENSG00000105700.10	KXD1
4622	ENST00000226225.6	ENSP00000226225.2	ENSG00000109079.9	TNFAIP1
4623	ENST00000367261.7	ENSP00000356230.3	ENSG00000117153.15	KLHL12
4624	ENST00000373290.6	ENSP00000362387.2	ENSG00000099282.9	TSPAN15
4625	ENST00000269980.6	ENSP00000269980.2	ENSG00000248098.11	BCKDHA
4626	ENST00000257787.5	ENSP00000257787.5	ENSG00000135334.8	AKIRIN2
4627	ENST00000380985.9	ENSP00000370372.5	ENSG00000123213.22	NLN
4628	ENST00000248706.4	ENSP00000248706.3	ENSG00000128045.6	RASL11B
4630	ENST00000333175.9	ENSP00000331423.4	ENSG00000182087.12	TMEM259
4631	ENST00000472174.6	ENSP00000431605.1	ENSG00000117410.13	ATP6V0B
4632	ENST00000009589.7	ENSP00000009589.3	ENSG00000008988.9	RPS20
4633	ENST00000589334.5	ENSP00000468025.1	ENSG00000091947.9	TMEM101
4634	ENST00000359273.7	ENSP00000352219.3	ENSG00000074582.12	BCS1L
4635	ENST00000320676.11	ENSP00000359645.3	ENSG00000147274.14	RBMX
4636	ENST00000266987.6	ENSP00000266987.2	ENSG00000139546.10	TARBP2
4637	ENST00000425368.6	ENSP00000416561.2	ENSG00000243649.8	CFB
4638	ENST00000217109.8	ENSP00000217109.4	ENSG00000101138.11	CSTF1
4639	ENST00000344147.9	ENSP00000343557.5	ENSG00000121766.15	ZCCHC17
4640	ENST00000372185.5	ENSP00000361259.1	ENSG00000122378.13	FAM213A
4641	ENST00000334859.8	ENSP00000334375.4	ENSG00000186001.12	LRCH3
4643	ENST00000589097.5	ENSP00000465391.1	ENSG00000104886.11	PLEKHJ1
4644	ENST00000272067.10	ENSP00000272067.6	ENSG00000143727.15	ACP1
4645	ENST00000269260.6	ENSP00000269260.2	ENSG00000141480.17	ARRB2
4646	ENST00000307641.9	ENSP00000303580.5	ENSG00000168256.17	NKIRAS2
4648	ENST00000433866.6	ENSP00000392896.2	ENSG00000230989.6	HSBP1
4649	ENST00000388822.9	ENSP00000373474.3	ENSG00000145388.14	METTL14
4650	ENST00000319023.6	ENSP00000326424.2	ENSG00000172890.11	NADSYN1
4651	ENST00000290277.10	ENSP00000290277.7	ENSG00000078061.12	ARAF
4652	ENST00000322090.7	ENSP00000313050.3	ENSG00000146729.9	NIPSNAP2
4653	ENST00000313182.6	ENSP00000326379.2	ENSG00000138614.14	INTS14
4654	ENST00000350427.4	ENSP00000343364.4	ENSG00000136197.12	C7orf25
4656	ENST00000274254.9	ENSP00000274254.5	ENSG00000145604.15	SKP2
4658	ENST00000265112.7	ENSP00000265112.3	ENSG00000113407.13	TARS
4660	ENST00000368402.9	ENSP00000357387.5	ENSG00000111907.20	TPD52L1
4662	ENST00000320936.9	ENSP00000322887.4	ENSG00000099622.13	CIRBP
4664	ENST00000166345.7	ENSP00000166345.3	ENSG00000071539.13	TRIP13
4665	ENST00000348462.5	ENSP00000259469.4	ENSG00000136942.14	RPL35
4666	ENST00000426333.6	ENSP00000392094.1	ENSG00000108883.12	EFTUD2
4668	ENST00000272444.7	ENSP00000272444.3	ENSG00000144048.10	DUSP11
4669	ENST00000367048.4	ENSP00000356015.4	ENSG00000120437.8	ACAT2
4670	ENST00000157812.6	ENSP00000157812.1	ENSG00000013275.7	PSMC4
4671	ENST00000243563.7	ENSP00000243563.2	ENSG00000077312.8	SNRPA
4673	ENST00000371674.7	ENSP00000360739.3	ENSG00000244687.11	UBE2V1
4674	ENST00000382361.7	ENSP00000371798.3	ENSG00000075618.17	FSCN1
4676	ENST00000254722.8	ENSP00000254722.4	ENSG00000132386.10	SERPINF1
4677	ENST00000360830.8	ENSP00000354074.4	ENSG00000138326.18	RPS24
4678	ENST00000380394.8	ENSP00000369757.4	ENSG00000137154.12	RPS6
4679	ENST00000245206.9	ENSP00000245206.5	ENSG00000125166.12	GOT2
4681	ENST00000308964.7	ENSP00000309681.2	ENSG00000173581.7	CCDC106
4682	ENST00000333676.7	ENSP00000333837.3	ENSG00000262814.7	MRPL12
4683	ENST00000422285.6	ENSP00000394382.2	ENSG00000131828.13	PDHA1
4686	ENST00000579849.5	ENSP00000463245.1	ENSG00000006042.11	TMEM98
4687	ENST00000398417.6	ENSP00000381452.1	ENSG00000141646.13	SMAD4
4689	ENST00000393432.8	ENSP00000377082.4	ENSG00000169045.17	HNRNPH1
4691	ENST00000538936.6	ENSP00000439245.2	ENSG00000185813.10	PCYT2
4692	ENST00000350669.5	ENSP00000229319.1	ENSG00000111716.12	LDHB
4693	ENST00000206451.10	ENSP00000206451.6	ENSG00000092010.14	PSME1
4695	ENST00000243112.9	ENSP00000243112.5	ENSG00000123415.15	SMUG1
4696	ENST00000257013.8	ENSP00000257013.7	ENSG00000134590.13	RTL8C
4697	ENST00000262027.9	ENSP00000262027.5	ENSG00000166986.14	MARS
4698	ENST00000252809.3	ENSP00000252809.3	ENSG00000130513.6	GDF15
4699	ENST00000238721.8	ENSP00000238721.4	ENSG00000115129.13	TP53I3
4700	ENST00000231572.7	ENSP00000231572.3	ENSG00000113643.8	RARS
4702	ENST00000316084.9	ENSP00000362744.4	ENSG00000198034.10	RPS4X
4703	ENST00000225430.8	ENSP00000225430.4	ENSG00000108298.9	RPL19
4704	ENST00000600659.2	ENSP00000472469.1	ENSG00000233927.4	RPS28
4705	ENST00000302351.8	ENSP00000306356.4	ENSG00000171617.13	ENC1
4706	ENST00000376281.8	ENSP00000365458.4	ENSG00000165119.20	HNRNPK
4707	ENST00000296509.10	ENSP00000296509.5	ENSG00000164109.13	MAD2L1
4709	ENST00000559844.5	ENSP00000453785.1	ENSG00000028528.14	SNX1
4710	ENST00000548065.5	ENSP00000447433.1	ENSG00000181929.11	PRKAG1
4711	ENST00000232607.6	ENSP00000232607.2	ENSG00000114491.13	UMPS
4712	ENST00000425389.2	ENSP00000388287.2	ENSG00000214022.11	REPIN1
4714	ENST00000356401.8	ENSP00000348769.4	ENSG00000177479.19	ARIH2
4715	ENST00000261783.3	ENSP00000261783.3	ENSG00000081181.7	ARG2
4716	ENST00000175091.4	ENSP00000175091.4	ENSG00000068697.6	LAPTM4A
4717	ENST00000371485.7	ENSP00000360540.3	ENSG00000138180.15	CEP55
4718	ENST00000394858.6	ENSP00000378327.2	ENSG00000140682.18	TGFB1I1
4719	ENST00000376757.9	ENSP00000365948.6	ENSG00000172830.12	SSH3
4720	ENST00000354273.4	ENSP00000346223.4	ENSG00000197142.10	ACSL5
4721	ENST00000508775.5	ENSP00000426455.1	ENSG00000026297.15	RNASET2
4722	ENST00000265594.8	ENSP00000265594.4	ENSG00000078070.12	MCCC1
4723	ENST00000288398.10	ENSP00000288398.6	ENSG00000140416.19	TPM1
4724	ENST00000248929.13	ENSP00000248929.8	ENSG00000100359.20	SGSM3
4725	ENST00000295955.13	ENSP00000346022.7	ENSG00000163682.15	RPL9
4726	ENST00000371708.1	ENSP00000360773.1	ENSG00000112759.16	SLC29A1
4727	ENST00000394014.1	ENSP00000377582.1	ENSG00000213416.3	KRTAP4-12
4728	ENST00000320225.9	ENSP00000315859.5	ENSG00000205937.11	RNPS1
4729	ENST00000227155.8	ENSP00000227155.4	ENSG00000085117.11	CD82
4730	ENST00000377424.8	ENSP00000366641.4	ENSG00000142583.17	SLC2A5
4733	ENST00000557258.5	ENSP00000452005.1	ENSG00000053254.15	FOXN3
4734	ENST00000418543.7	ENSP00000402653.3	ENSG00000123154.11	WDR83
4735	ENST00000610213.5	ENSP00000476386.1	ENSG00000272886.5	DCP1A
4736	ENST00000222247.9	ENSP00000222247.4	ENSG00000105640.12	RPL18A
4738	ENST00000253457.7	ENSP00000253457.3	ENSG00000131148.8	EMC8
4739	ENST00000301634.11	ENSP00000301634.6	ENSG00000167900.11	TK1
4740	ENST00000402030.6	ENSP00000385352.2	ENSG00000128604.19	IRF5
4746	ENST00000284995.10	ENSP00000284995.6	ENSG00000154743.17	TSEN2
4747	ENST00000538426.5	ENSP00000444357.1	ENSG00000167770.11	OTUB1
4749	ENST00000252934.9	ENSP00000252934.4	ENSG00000130638.16	ATXN10
4750	ENST00000610189.1	ENSP00000476446.1	ENSG00000198522.13	GPN1
4751	ENST00000289746.2	ENSP00000289746.2	ENSG00000129910.7	CDH15
4752	ENST00000367384.6	ENSP00000356354.2	ENSG00000120265.16	PCMT1
4753	ENST00000306434.7	ENSP00000303147.3	ENSG00000168906.12	MAT2A
4754	ENST00000590700.5	ENSP00000467264.1	ENSG00000130165.10	ELOF1
4755	ENST00000373479.8	ENSP00000362578.4	ENSG00000112130.16	RNF8
4756	ENST00000323372.8	ENSP00000317721.4	ENSG00000179761.11	PIPOX
4757	ENST00000222008.10	ENSP00000222008.5	ENSG00000105404.10	RABAC1
4758	ENST00000318129.5	ENSP00000318196.5	ENSG00000181938.13	GINS3
4759	ENST00000267202.6	ENSP00000267202.2	ENSG00000139722.6	VPS37B
4761	ENST00000610402.4	ENSP00000483185.1	ENSG00000006125.17	AP2B1
4762	ENST00000282296.9	ENSP00000282296.5	ENSG00000204519.10	ZNF551
4763	ENST00000367953.7	ENSP00000356930.3	ENSG00000132185.16	FCRLA
4764	ENST00000356476.2	ENSP00000366999.1	ENSG00000197409.7	HIST1H3D
4764	ENST00000634733.1	ENSP00000489282.1	ENSG00000274750.2	HIST1H3E
4764	ENST00000621411.1	ENSP00000484841.1	ENSG00000274267.1	HIST1H3B
4764	ENST00000612966.1	ENSP00000484658.1	ENSG00000278272.1	HIST1H3C
4764	ENST00000618052.1	ENSP00000484095.1	ENSG00000277775.1	HIST1H3F
4764	ENST00000616365.1	ENSP00000483283.1	ENSG00000275379.1	HIST1H3I
4764	ENST00000614378.1	ENSP00000484638.1	ENSG00000273983.1	HIST1H3G
4764	ENST00000613854.1	ENSP00000480826.1	ENSG00000275714.1	HIST1H3A
4764	ENST00000369163.3	ENSP00000358160.2	ENSG00000278828.1	HIST1H3H
4764	ENST00000359303.3	ENSP00000352252.2	ENSG00000197153.4	HIST1H3J
4765	ENST00000397852.5	ENSP00000380950.1	ENSG00000160255.17	ITGB2
4767	ENST00000409379.7	ENSP00000386239.3	ENSG00000160949.16	TONSL
4768	ENST00000372874.8	ENSP00000361965.4	ENSG00000196839.12	ADA
4769	ENST00000361948.8	ENSP00000355372.4	ENSG00000122970.15	IFT81
4770	ENST00000406396.7	ENSP00000385083.2	ENSG00000119537.15	KDSR
4771	ENST00000375896.8	ENSP00000365060.4	ENSG00000204438.10	GPANK1
4772	ENST00000253407.3	ENSP00000253407.2	ENSG00000131094.3	C1QL1
4773	ENST00000530069.5	ENSP00000431595.1	ENSG00000132746.14	ALDH3B2
4775	ENST00000440232.6	ENSP00000406046.1	ENSG00000062822.12	POLD1
4776	ENST00000221480.5	ENSP00000221480.1	ENSG00000104883.7	PEX11G
4777	ENST00000361910.8	ENSP00000354708.4	ENSG00000198960.10	ARMCX6
4778	ENST00000293379.8	ENSP00000293379.4	ENSG00000161638.10	ITGA5
4779	ENST00000294168.7	ENSP00000294168.3	ENSG00000162227.7	TAF6L
4780	ENST00000346329.7	ENSP00000317189.4	ENSG00000085733.15	CTTN
4781	ENST00000330398.8	ENSP00000329757.4	ENSG00000185883.11	ATP6V0C
4782	ENST00000215793.12	ENSP00000215793.7	ENSG00000099995.18	SF3A1
4783	ENST00000524677.5	ENSP00000432463.1	ENSG00000146067.15	FAM193B
4784	ENST00000230771.7	ENSP00000230771.3	ENSG00000112855.14	HARS2
4786	ENST00000287387.6	ENSP00000287387.2	ENSG00000156795.6	WDYHV1
4787	ENST00000358357.7	ENSP00000351124.3	ENSG00000196313.11	POM121
4788	ENST00000379325.7	ENSP00000368629.3	ENSG00000131591.17	C1orf159
4790	ENST00000312579.3	ENSP00000311695.2	ENSG00000175602.3	CCDC85B
4791	ENST00000357436.4	ENSP00000350018.4	ENSG00000100092.20	SH3BP1
4792	ENST00000340607.4	ENSP00000342385.4	ENSG00000148344.10	PTGES
4794	ENST00000334681.9	ENSP00000335657.5	ENSG00000187094.11	CCK
4795	ENST00000259727.4	ENSP00000259727.4	ENSG00000137198.9	GMPR
4796	ENST00000219271.3	ENSP00000219271.3	ENSG00000102996.4	MMP15
4797	ENST00000394765.7	ENSP00000378246.2	ENSG00000167671.11	UBXN6
4798	ENST00000243878.8	ENSP00000243878.4	ENSG00000124074.11	ENKD1
4799	ENST00000383812.8	ENSP00000373323.4	ENSG00000163702.18	IL17RC
4805	ENST00000337288.9	ENSP00000338030.5	ENSG00000084090.13	STARD7
4808	ENST00000307961.10	ENSP00000311430.6	ENSG00000174444.14	RPL4
4810	ENST00000349820.10	ENSP00000323756.7	ENSG00000173226.16	IQCB1
4811	ENST00000254901.9	ENSP00000254901.5	ENSG00000132563.15	REEP2
4812	ENST00000323798.7	ENSP00000317904.3	ENSG00000104812.14	GYS1
4813	ENST00000258424.2	ENSP00000258424.2	ENSG00000135940.6	COX5B
4814	ENST00000221957.8	ENSP00000221957.3	ENSG00000105355.8	PLIN3
4815	ENST00000359867.7	ENSP00000352929.3	ENSG00000213923.11	CSNK1E
4815	ENST00000400206.7	ENSP00000383067.2	ENSG00000283900.1	Z98749.3
4816	ENST00000503176.5	ENSP00000420927.1	ENSG00000005882.11	PDK2
4817	ENST00000533357.4	ENSP00000432943.1	ENSG00000158887.15	MPZ
4821	ENST00000250340.8	ENSP00000250340.3	ENSG00000105472.12	CLEC11A
4823	ENST00000300057.4	ENSP00000300057.4	ENSG00000166823.5	MESP1
4824	ENST00000265052.9	ENSP00000265052.5	ENSG00000074416.13	MGLL
4825	ENST00000355621.7	ENSP00000347836.3	ENSG00000186591.11	UBE2H
4827	ENST00000622769.4	ENSP00000483608.1	ENSG00000264230.7	ANXA8L1
4828	ENST00000407835.5	ENSP00000385240.1	ENSG00000093009.9	CDC45
4829	ENST00000260599.10	ENSP00000260599.6	ENSG00000138030.12	KHK
4830	ENST00000376687.3	ENSP00000365877.3	ENSG00000101945.16	SUV39H1
4832	ENST00000341316.6	ENSP00000341157.2	ENSG00000197912.14	SPG7
4833	ENST00000309422.6	ENSP00000311127.2	ENSG00000173511.9	VEGFB
4835	ENST00000329548.4	ENSP00000332624.4	ENSG00000182544.8	MFSD5
4836	ENST00000428119.1	ENSP00000391232.1	ENSG00000005486.16	RHBDD2
4838	ENST00000002125.8	ENSP00000002125.4	ENSG00000003509.15	NDUFAF7
4839	ENST00000253794.6	ENSP00000253794.1	ENSG00000131475.6	VPS25
4840	ENST00000270824.1	ENSP00000270824.1	ENSG00000142694.6	EVA1B
4841	ENST00000263278.8	ENSP00000263278.3	ENSG00000087076.8	HSD17B14
4842	ENST00000256366.5	ENSP00000256366.4	ENSG00000213463.4	SYNJ2BP
4843	ENST00000258436.9	ENSP00000258436.5	ENSG00000135953.10	MFSD9
4846	ENST00000219069.5	ENSP00000219069.5	ENSG00000006194.9	ZNF263
4847	ENST00000312726.8	ENSP00000317659.4	ENSG00000143774.16	GUK1
4848	ENST00000248958.4	ENSP00000248958.4	ENSG00000128228.4	SDF2L1
4849	ENST00000392283.8	ENSP00000376107.4	ENSG00000240344.8	PPIL3
4850	ENST00000304301.10	ENSP00000306670.5	ENSG00000168101.14	NUDT16L1
4851	ENST00000357628.7	ENSP00000350249.3	ENSG00000128513.14	POT1
4852	ENST00000295728.6	ENSP00000295728.2	ENSG00000163499.11	CRYBA2
4853	ENST00000274625.5	ENSP00000274625.5	ENSG00000156427.7	FGF18
4854	ENST00000285398.6	ENSP00000285398.2	ENSG00000163161.12	ERCC3
4855	ENST00000359435.8	ENSP00000352408.3	ENSG00000105393.15	BABAM1
4856	ENST00000367558.5	ENSP00000356529.5	ENSG00000143333.6	RGS16
4858	ENST00000555009.5	ENSP00000450660.1	ENSG00000198208.11	RPS6KL1
4859	ENST00000367943.4	ENSP00000356920.4	ENSG00000081721.11	DUSP12
4860	ENST00000216807.11	ENSP00000216807.6	ENSG00000100916.13	BRMS1L
4862	ENST00000374278.7	ENSP00000363396.3	ENSG00000158014.14	SLC30A2
4863	ENST00000621751.4	ENSP00000482560.1	ENSG00000131389.16	SLC6A6
4864	ENST00000381774.8	ENSP00000371193.4	ENSG00000103381.11	CPPED1
4865	ENST00000448456.3	ENSP00000403649.2	ENSG00000213030.5	CGB8
4865	ENST00000357383.4	ENSP00000349954.2	ENSG00000104827.12	CGB3
4865	ENST00000301408.6	ENSP00000301408.5	ENSG00000189052.6	CGB5
4866	ENST00000567389.5	ENSP00000456736.1	ENSG00000186073.11	C15orf41
4867	ENST00000222598.4	ENSP00000222598.4	ENSG00000105880.4	DLX5
4870	ENST00000330722.6	ENSP00000369317.3	ENSG00000205420.10	KRT6A
4872	ENST00000497062.6	ENSP00000417105.3	ENSG00000064655.18	EYA2
4873	ENST00000328834.9	ENSP00000330060.5	ENSG00000182973.18	CNOT10
4874	ENST00000357429.10	ENSP00000350011.5	ENSG00000146540.14	C7orf50
4875	ENST00000368467.3	ENSP00000357452.3	ENSG00000163344.5	PMVK
4878	ENST00000345363.7	ENSP00000307445.3	ENSG00000213903.8	LTB4R
4879	ENST00000485766.1	ENSP00000419842.1	ENSG00000163710.7	PCOLCE2
4881	ENST00000254803.3	ENSP00000254803.2	ENSG00000132467.3	UTP3
4882	ENST00000521400.5	ENSP00000430269.1	ENSG00000120915.13	EPHX2
4883	ENST00000219139.7	ENSP00000219139.3	ENSG00000125149.11	C16orf70
4884	ENST00000368364.3	ENSP00000357348.3	ENSG00000135547.8	HEY2
4886	ENST00000220751.4	ENSP00000220751.4	ENSG00000104312.7	RIPK2
4887	ENST00000262506.7	ENSP00000262506.3	ENSG00000070770.8	CSNK2A2
4888	ENST00000285018.4	ENSP00000285018.4	ENSG00000154764.5	WNT7A
4889	ENST00000357640.8	ENSP00000350266.4	ENSG00000162777.16	DENND2D
4891	ENST00000614668.4	ENSP00000482199.1	ENSG00000149428.18	HYOU1
4892	ENST00000310955.10	ENSP00000308450.5	ENSG00000117399.13	CDC20
4893	ENST00000244763.8	ENSP00000244763.4	ENSG00000124783.12	SSR1
4894	ENST00000312943.10	ENSP00000325174.6	ENSG00000146094.13	DOK3
4895	ENST00000229335.10	ENSP00000229335.6	ENSG00000111732.10	AICDA
4896	ENST00000324662.7	ENSP00000313419.3	ENSG00000177455.12	CD19
4897	ENST00000291547.9	ENSP00000291547.4	ENSG00000160199.14	PKNOX1
4898	ENST00000258975.6	ENSP00000258975.6	ENSG00000136463.7	TACO1
4899	ENST00000376442.7	ENSP00000365625.3	ENSG00000204560.9	DHX16
4902	ENST00000330317.6	ENSP00000328671.2	ENSG00000160193.11	WDR4
4907	ENST00000220876.11	ENSP00000220876.6	ENSG00000104435.13	STMN2
4908	ENST00000396689.2	ENSP00000379920.2	ENSG00000072195.14	SPEG
4910	ENST00000342115.8	ENSP00000345498.4	ENSG00000116337.15	AMPD2
4912	ENST00000353317.9	ENSP00000297348.8	ENSG00000147573.16	TRIM55
4913	ENST00000311713.11	ENSP00000308931.7	ENSG00000133316.15	WDR74
